Moon Over Cuba,(Ellington-Tizol)
Five O'Clock Drag,(Ellington)
Rocks In My Bed,(Ellington)
Bli-Blip,(Ellington-Kuller) 
Raincheck,(Strayhorn) 
I Don't Know What Kind Of Blues I Got,(Ellington)
Chelsea Bridge,(Strayhorn) 
,
,
Duke Ellington 1942-44,
Perdido,(Tizol)
The 'C' Jam Blues,(Ellington)
Moon Mist (Atmosphere),(M. Ellington)
What Am I Here For?,(Ellington)
I Don't Mind,(Strayhorn-Ellington)
Someone (You've Got My Heart),(Ellington)
My Little Brown Book,(Strayhorn)
Main Stem (Altitude),(Ellington)
Johnny Come Lately,(Strayhorn)
"Hayfoot, Strawfoot",(Lenk-Drake-McGrane) 
Sentimental Lady,(Ellington) 
A Slip Of The Lip,(Henderson-M. Ellington)
Sherman Shuffle,(Ellington)
I Ain’t Got Nothing But The Blues,(George-Ellington)
I‘m Beginning To See The Light,(Ellington-Hodges-James-George)
Don’t You Know I Care,(Ellington)
Sentimental Lady (I Didn’t Know About You),(Ellington)
Work Song,(Ellington)
Come Sunday,(Ellington)
The Blues,(Ellington)
Three Dances,(Ellington)
,
,
Duke Ellington 1945,
Carnegie Blues,(Ellington)
Blue Cellophane,(Ellington)
The Mood To Be Wooed,(Hodges-Ellington)
My Heart Sings,(Jamblan-Herpin-Rome)
"Perfume Suite, Part 1 - a) Under The Balcony - b) Strange Feeling",(Strayhorn-Ellington)
"Perfume Suite, Part 2 - a) Dancers In Love - b) Coloratura",(Strayhorn-Ellington)
Frantic Fantasy,(Stewart-Ellington)
It Don’t Mean A Thing (If It Ain’t Got That Swing) ,(Ellington-Mills)
"Black, Brown And Beige, Part 1 - a) Blues",(Ellington)
"Black, Brown And Beige, Part 2 - b) West Indiean Dance - c) Emancipation Celebration - d) Sugar Hill Penthouse",(Ellington)
Caravan,(Tizol-Ellington-Mills)
Black And Tan Fantasy,(Miley-Ellington)
Mood Indigo,(Bigard-Ellington-Mills)
Harlem Air Shaft,(Ellington)
Black Beauty,(Ellington)
Every Hour On The Hour,(Ellington-George)
,
,
Duke Ellington 1945-46,
Hollywood Hangover,(Clayton)
Kissing Bug,(Stewart-Strayhorn-Sherrill)
In The Shade Of The Old Apple Tree,(Van Alstyne-Williams)
"Frankie And Johnny, Part 1",(Trad.)
"Frankie And Johnny, Part 2",(Trad.)
Sugar Hill Penthouse,(Ellington)
Diminuendo In Blue/Crescendo In Blue,(Ellington)
"New World A Comin’, Part 1",(Ellington)
"New World A Comin’, Part 2",(Ellington)
Prelude To A Kiss,(Ellington-Gordon-Mills)
Ring Dem Bells,(Ellington-Mills)
Time’s A Wastin’,(Ellington)
Carnegie Blues,(Ellington)
Rockabye River,(Ellington)
Suddenly It Jumped,(Ellington)
Transblucency,(Brown-Ellington)
Just Squeeze Me,(Ellington-Gaines)
,
,
Duke Ellington 1941- The Hollywood Transcriptions,
Take The ‘A’ Train,(Strayhorn)
I Hear A Rhapsody,(Fragos-Baker-Gasparre)
It’s Sad But True,(Ellington)
Madame Will Drop Her Shawl,(Pine-Brown)
Frenesi,(Charles-Dominguez)
Until Tonight,(Ellington)
West Indian Stomp,(Ellington)
Love And I,(Sillman-Graham-Bergeson)
John Hardy,(M. Ellington)
Clementine,(Strayhorn)
Chelsea Bridge,(Strayhorn)
Love Like This Can’t Last,(Strayhorn)
After All,(Strayhorn)
Jumpin’ Punkins,(Ellington) 
Frankie And Johnny,"(Trad., arr. Ellington)"
Flamingo,(Anderson-Grouya)
Bakiff,(Tizol)
Stomp Caprice,(Strayhorn) 
Bugle Breaks,(Ellington)
Have You Changed?,(Gordon-Dee-Gordon-VanDyke) 
Raincheck,(Strayhorn)
Blue Serge,(M. Ellington)
Moon Mist,(M. Ellington)
I Don’t Want To Set The World On Fire,(Seiler-Marcus-Benjamin-Durham) 
Easy Street,(unknown)
Perdido,(Tizol-Lengsfelder-Drake)
,
,
Mills Blue Rhythm Band 1931,
Straddle The Fence,(Calloway-Mills-Heywood) 
Levee Low Down,(Brooks-Mills)
Moanin' (House Hop),(White-Mills)
(I'm Left With The) Blues In My Heart,(Carter-Mills)
Minnie The Moocher,(Calloway-Mills)
Minnie The Moocher,(Calloway-Mills) 
Blue Rhythm,(Mills-Leslie)
Blue Flame,(Perkins-Mills)
Red Devil,(Perkins-Mills)
Star Dust,(Parish-Carmichael)
Minnie The Moocher,(Calloway-Mills)
Black And Tan Fantasy,(Miley-Ellington)
Sugar Blues,(Fletcher-Williams)
Sugar Blues,(Fletcher-Williams)
Low Down On The Bayou,(Leslie-Mills)
Futuristic Jungleism,(White-Mills)
Moanin',(White-Mills)
I Can't Get Along Without My Baby,(Mills-Hayes)
Moanin',(White-Mills-Parish)
Low Down On The Bayou,(Leslie-Mills)
Blue Rhythm,(Leslie-Mills)
Heebie Jeebies,(Atkins)
Minnie The Moocher,(Calloway-Mills) 
,
,
Mills Blue Rhythm Band 1931-32,
Savage Rhythm,(Hoffman-Goodman)
I'm Sorry I Made You Blue,(Parish-White)
Ev’ry Time I Look At You,(Hayes-Mills)
Snake Hips,(Hayes-Mills)
The Scat Song,(Parish-Perkins-Calloway)
Heat Waves,(Leslie)
Doin' The Shake,(White)
The Scat Song,(Parish-Perkins-Calloway)
Cabin In The Cotton,(Parish-Perkins)
Minnie The Moocher's Wedding Day,(Koehler-Arlen)
The Growl,(White)
Mighty Sweet,(Akst)
The Scat Song,(Parish-Perkins-Calloway)
Minnie The Moocher's Wedding Day,(Koehler-Arlen) 
Rhythm Spasm,(White)
My Swanee Lullaby,(unknown)
White Lightnin’,(Perkins)
Wild Waves,(White-Mills)
Oh! You Sweet Thing,(Razaf-Waller)
It Don't Mean A Thing (If It Ain't Got That Swing),(Ellington-Mills)
Sentimental Gentleman From Georgia,(Parish-Perkins) 
You Gave Me Everything But Love,(Koehler-Arlen)
Old Yazoo,(Waller)
Reefer Man,(Razaf-Robison)
,
,
Mills Blue Rhythm Band 1932-34,
Jazz Cocktail,(Carter)
Smoke Rings,(Gifford)
Ridin' In Rhythm,(Hayes)
Weary Traveller,(Hughes)
Buddy's Wednesday Outing,(Hughes)
Harlem After Midnight,(Garland)
Jazz Martini,(Garland)
Feelin' Gay,(Blue Rhythm Band)
Break It Down,(Rose)
Kokey Joe,(Hayes)
Love's Serenade,(Hayes)
Harlem After Midnight,(Garland)
The Stuff Is Here (And It’s Mellow),(Garland)
The Growl,(Hayes)
Frankie And Johnny,(P.D.) 
I Can't Dance (I’ve Got Ants In My Pants),(Gaines-Williams) 
Swingin' In E Flat,(Washington)
Let's Have A Jubilee,(Hill-Mills)
Out Of A Dream,(Washington-Hayes)
,
,
Mills Blue Rhythm Band 1934-35,
African Lullaby,(Hayes-Mills)
Solitude,(Ellington-DeLange-Mills)
Dancing Dogs,(Hudson) 
Love’s Serenade,(Hayes-Kurtz-Mills)
Keep That Rhythm Going,(Garland)
Like A Bolt From The Blue,(Oakland-Parish-Mills)
Blue Interlude,(Carter)
A Rainbow Filled With Music,(Hayes)
Devil In The Moon,(Mills)
Back Beats,(Hill-Mills)
Spitfire,(Hudson)
Brown Sugar Mine,(Garland-Kurtz-Mills)
"Ride, Red, Ride",(Millinder-Mills)
Harlem Heat,(Hudson)
Once To Every Heart,(Garland-Kurtz-Mills)
Congo Caravan,(Garland)
There’s Rhythm In Harlem,(Garland)
Talahassee,(Hayes-Kurtz-Mills)
Waiting In The Garden,(unknown) 
Dinah Lou,(Koehler-Bloom)
Cotton,(Koehler)
Truckin’,(Koehler-Bloom)
,
,
Mills Blue Rhythm Band 1935-36,
Blue Mood,(Hayes-Mills)
E-Flat Stride,(unknown)
Broken Dreams Of You,(Kerr-Spitalny)
Yes! Yes!,(unknown)
Shoe Shine Boy,(Kahn-Chaplin)
Midnight Ramble,(unknown)
Red Rhythm,(Allen)
Everything Is Still Okay,(Higginbotham)
Jes’ Natch’ully Lazy,(Stone-Tharpe-Bishop)
St. Louis Wiggle Rhythm,(Millinder-Smith)
Merry-Go-Round,(ellington-Mills)
Until The Real Thing Come Along,(Cahn-Chaplin-Freeman)
In A Sentimental Mood,(Ellington-Mills)
Carry Me Back To Green Pastures,(Pepper)
Balloonacy,(Millinder-Smith)
Barrelhouse,(Smith)
The Moon Is Grinning At Me,(Hudson-Jones-Mills)
Showboat Shuffle,(Ellington)
Big John’s Special,(Henderson)
Mr. Ghost Goes To Town,(Parish-Hudson-Mills)
Callin’ Your Bluff,(Kyle)
Algiers Stomp,(Allen)
,
,
Jimmie Lunceford 1934,
White Heat,(Hudson)
Jazznocracy,(Hudson)
"Chillun, Get Up",(Koehler-Parker)
Leaving Me,(Razaf-Waller-Mills)
Swingin’ Uptown,(Oliver-Lunceford)
Swingin’ Uptown,(Oliver-Lunceford)
Breakfast Ball,(SO: a; SO & band: v)
Here Goes (A Fool),(Koehler-Arlen)
Here Goes (A Fool),(Koehler-Arlen)
Remember When,(Hudson-DeLange)
Remember When,(Hudson-DeLange)
Sophisticated Lady,(Ellington-Hayes-Mills)
Mood Indigo,(Bigard-Ellington-Mills)
Rose Room,(Williams-Hickman)
Black And Tan Fantasy,(Miley-Ellington)
Stratosphere,(Lunceford)
Nana,(Cohen)
Miss Otis Regrets (She’s Unable To Lunch Today),(Porter) 
Unsophisticated Sue,(Simon-Raymond-Razaf)
Stardust,(Carmichael-Parish)
,
,
Jimmie Lunceford 1934-35,
Dream Of You,(Oliver-Lunceford-Moran)
Stomp It Off,(Oliver-Lunceford)
Call It Anything (It Wasn’t Love),(Fisher) 
Because You’re You,(Lunceford-Hudson-Oliver)
"Chillun, Get Up",(Parker)
Solitude,(Ellington-DeLange-Mills)
Rain,(Ford-Swansstrom-Morgan)
Since My Best Gal Turned Me Down,(Lodwig-Quicksell)
Jealous,(Little-Marlie-Finch)
Rhythm Is Our Business,(Lunceford-Chaplin-Cahn)
Rhythm Is Our Business,(Lunceford-Chaplin-Cahn)
I’m Walking Through Heaven With You,(Lunceford) 
Shake Your Head (From Side To Side),(Cahn-Gerow)
Sleepy Time Gal,(Lorenzo-Whiting-Alden)
Bird Of Paradise,(Elllington)
Rhapsody Junior,(Ellington)
Runnin’ Wild,(Grey-Wood-Gibbs)
Four Or Five Times,(Gay-Helman)
(If I Had) Rhythm In My Nursery Rhymes,(Cahn-Ray-Chaplin-Lunceford) 
Babs,(Young-Ahlert)
Swanee River,(Foster)
Thunder,(Manners-Lewis)
Oh Boy,(Durham-Lunceford)
,
,
Jimmie Lunceford 1935-37,
I’ll Take The South,(Palmer-Klages)
Avalon,(Jolson-Rose-DeSylva)
Charmaine,(Rapee-Pollack)
Hittin’ The Bottle,(Koehler-Arlen) 
My Blue Heaven,(Whiting-Donaldson)
I’m Nuts About Screwy Music,(Rose)
The Best Things In Life Are Free,(Brown-Henderson-DeSylva)
The Melody Man,(Hendricks-Oliver)
Organ Grinder’s Swing,(Hudson-Parish-Mills)
On The Beach At Bali-Bali,(Meskill-Silver-Sherman)
Me And The Man In The Moon,(Hirsh-Handman)
Living From Day To Day,(Schaeffer-Levinson)
‘Tain’t Good (Like A Nickel Made Of Wood) ,(Bernier-Haid-Whiting)
Muddy Water (A Mississippi Moan),(Richman-Trent-DeRose)
I Can’t Escape From You,(Robin-Whiting)
Harlem Shout,(Durham-Lunceford)
(This Is) My Last Affair,(Johnson)
Running A Temperature,(Pascal-Fairchild)
Count Me Out,(Lunceford-Curtis-Tate)
I’ll See You In My Dreams,(Kahn-Jones)
He Ain’t Got Rhythm,(Berlin)
Linger Awhile,(Owens-Rose)
Honest And Truly,(Rose)
Slummin‘ On Park Avenue,(Berlin)
,
,
Jimmie Lunceford 1937-39,
Coquette,(Kahn-Green-Lombardo)
The Merry-Go-Round Broke Down,(Friend-Franklin) 
Ragging The Scale,(Claypoole)
Hell’s Bells,(Kassel)
For Dancers Only,(Oliver)
Posin‘,(Cahn-Chaplin)
The First Time I Saw You,(Wrubel-Shilkret)
"Honey, Keep Your Mind On Me",(Roberts-Lunceford)
Put On Your Old Grey Bonnet,(Murphy-Wenrich)
Pigeon Walk,(Monaco)
Like A Ship At Sea,(Lunceford-Welcker)
Teasin‘ Tessie Brown,(Razaf-Roberts-Lunceford) 
Annie Laurie,(Trad.)
Frisco Fog,(Carr)
Margie,(Conrad-Robinson-Davis) 
The Love Nest,(Hirsch-Harbach)
I’m Laughin‘ Up My Sleeve (Ha-Ha-Ha-Ha-Ha),(Lawrence-Tinturin) 
Down By The Old Mill Stream,(Taylor-Taylor)
My Melancholy Baby,(Burnett-Norton-Watson) 
"Sweet Sue, Just You",(Harris-Young)
By The River Sainte Marie,(Leslie-Warren)
Rainin’,(Oliver)
‘Tain’t What You Do,(Oliver-Young)
Cheatin’ On Me,(Yellen-Pollack)
LeJazz Hot,(Mooney)
Time’s A-Wastin’,(Madden-Lunceford)
,
,
Jimmie Lunceford 1939,
"Baby, Won’t You Please Come Home",(Warfield-Williams) 
You’re Just A Dream,(Gaillard)
The Lonesome Road,(Austin-Shilkret)
You Set Me On Fire,(Colwell-McKinnon)
I’ve Only Myself To Blame,(Tinturin)
What Is This Thing Called Swing?,(Hecht-Bass)
Mixup,(Oliver)
Shoemaker’s Holiday,(McKay)
Blue Blazes,(Oliver-Nowling)
Mandy,(Clarke-Turk-Meyer-Johnston)
Easter Parade,(Berlin)
Ain’t She Sweet?,(Yellen-Ager )
White Heat,(Hudson)
"Oh Why, Oh Why",(Hecht-Bass)
"Well, All Right Then",(Lunceford Orchestra)
You Let Me Down,(McKinnon-Colwell)
I Love You,(Thompson-Archer)
Who Did You Meet Last Night?,(Shuster-Cunningham-Robertson)
You Let Me Down,(Colwell-McKinnon)
Sassin’ The Boss,(McKinnon-Wagner-Adams)
I Want The Waiter (With The Water),(Werner-Werner)
I Used To Love You (But It’s All Over Now),(Brown-VanTilzer)
Belgium Stomp,(Moore)
You Can Fool Some Of The People,(Feather) 
"Think Of Me, Little Daddy",(Whitman)
Liza (All The Crowds’ll Roll Away),(Gershwin-Gershwin-Kahn)
,
,
Jimmie Lunceford 1939-40,
Put It Away,(Choate-Waters-Berns)
I’m Alone With You,(Estes)
Rock It For Me,(Werner-Werner)
I’m In An Awful Mood,(Young-Buckner)
Wham (Re-Bop-Boom-Bam),(Miller-Durham)
Pretty Eyes,(Redding)
Uptown Blues,(Lunceford)
Lunceford Special,(Lunceford)
Bugs Parade,(Moore)
Blues In The Groove,(Durham)
I Wanna Hear Swing Songs,(Oliver-Moore)
It’s Time To Jump And Shout,(Durham)
"What’s Your Story, Morning Glory",(Lawrence-Webster-Williams)
"Dinah, Part 1",(Lewis-Young-Akst)
"Dinah, Part 2",(Lewis-Young-Akst)
"Sonata by L. Van Beethoven (Pathetique, Op. 13)","(PD, arr. Willet)"
I Got It,(Young)
Chopin’s Prelude No. 7,"(PD, arr. Lunceford)"
Swingin’ On C,(Durham)
Let’s Try Again,(Hammond-Moore)
Monotony In Four Flats,(Moore)
Barefoot Blues,(Moore-Hammond-Hardy)
Minnie The Moocher’s Dead,(Musgrove-Taylor)
I Ain’t Gonna Study War No More,(PD)
Pavanne,(Gould)
,
,
Earl Hines 1932-33,
Deep Forest,(Hines)
Oh! You Sweet Thing,(Razaf-Waller)
Blue Drag,(Myrow)
Blue Drag,(Myrow)
I Love You Because I Love You,(Murray-Goodheart-Hoffman)
I Love You Because I Love You,(Murray-Goodheart-Hoffman)
I Love You Because I Love You,(Murray-Goodheart-Hoffman)
Sensational Mood,(Floyd-Woode)
Sensational Mood,(Floyd-Woode)
Rosetta,(Hines-Woode)
Why Must We Part?,(Dunlap-Carpenter-Hines)
Why Must We Part?,(Dunlap-Carpenter-Hines)
Maybe I’m To Blame,(Dunlap-Carpenter-Hines)
Maybe I’m To Blame,(Dunlap-Carpenter-Hines)
Cavernism,(Hines-Mundy)
Cavernism,(Hines-Mundy)
Take It Easy,(Mundy)
Harlem Lament,(Wilson)
Bubbling Over,(Dunlap-Carpenter-Hines)
I Want A Lot Of Love,(Dunlap-Carpenter-Hines)
,
,
Earl Hines 1934,
Just To Be In Caroline,(Carpenter-Hines)
Just To Be In Caroline,(Carpenter-Hines)
We Found Romance,(Carpenter-Dunlap-Irwin)
We Found Romance,(Carpenter-Dunlap-Irwin)
Blue (Because Of You),(Carpenter-Wilson)
Blue (Because Of You),(Carpenter-Wilson)
Madhouse,(Mundy)
Julia,(Dixon)
Julia,(Dixon)
Darkness,(Hines)
You’re The One Of My Dreams,(Irwin) 
Swingin’ Down,(Hines)
That’s A Plenty,(Pollack)
Fat Babes,(Mundy)
Maple Leaf Rag,(Joplin)
Sweet Georgia Brown,(Pinkard-Bernie-Casey)
Rosetta,(Hines-Woode)
Copenhagen,(Davis-Melrose)
Angry,(Mecum-Cossard-Brunies-Brunies)
Wolverine Blues,(Morton)
Rock And Rye,(Hines)
Cavernism,(Hines)
,
,
Earl Hines 1935-38,
Disappointed In Love,(Razaf-Denniker)
Rhythm Lullaby,(Razaf-Denniker)
Japanese Sandman,(Whiting-Egan)
Bubbling Over,(Hines-Dunlap-Carpenter)
Blue (Because of You),(Wilson-Dunlap-Carpenter)
Julia,(Dixon)
Flany Doodle Swing,(Hines)
Pianology,(Hines)
Rhythm Sundae,(Hines)
Inspiration,(Hines)
I Can’t Believe That You’re In Love With Me,(Gaskill-McHugh) 
Honeysuckle Rose (quartet),(Razaf-Waller)
Blue Skies,(Berlin)
Blue Skies,(Berlin)
Hines Rhythm,(Hines)
Hines Rhythm,(Hines)
Rhythm Rhapsody,(Randall)
A Mellow Bit Of Rhythm,(Williams-Walden)
Ridin’ A Riff,(Hines)
Solid Mama,(Mundy)
"Goodnight, Sweet Dreams, Goodnight",(unknown)
,
,
Earl Hines 1939-40,
Indiana,(McDonald-Hanley)
G.T. Stomp,(Hirsch-Marks)
G.T. Stomp,(Hirsch-Marks)
Ridin’ And Jivin’,(Williams)
Grand Terrace Shuffle,(Hines)
Father Steps In,(Dixon-Randall-Hines-Fox)
Piano Man,(Hines)
Riff Medley,(Johnson)
Me And Columbus,(Hirsch-Marks)
XYZ,(Johnson)
‘Gator Swing,(Hirsch-Marks)
After All I’ve Been To You,(O’Flinn-Redmond-David)
Lightly And Politely,(Bring-Leaf-Snyder)
Rosetta,(Hines-Woods)
Boogie Woogie On St. Louis Blues,(Handy)
Boogie Woogie On St. Louis Blues,(Handy) 
Deep Forest,(Razaf-Forsythe-Hines)
My Heart Beats For You,(Fisher-Allen-Kendrick) 
Number 19,(Hines) 
Body And Soul,(Green-Heyman-Eyton-Sour)
Child Of A Disordered Brain,(Hines)
,
,
Earl Hines 1940-41,
Wait ‘Til It Happens To You,(Eckstine-Crowder-Dunlap)
Call Me Happy,(Harding-Skylar)
Ann,(Hines-Carpenter)
Topsy-Turvy,(Calloway-Noel-Battle)
Blue Because Of You,(Carpenter-Dunlap-Wilson)
You Can Depend On Me,(Carpenter-Dunlap-Hines)
Tantalizing A Cuban,(Hines)
Easy Rhythm,(Mundy)
In Swamp Lands,(Fredericks-Madison)
I’m Falling For You,(Hubert-Williams-Sanders)
Everything Depends On You,(Carpenter-Dunlap-Hines)
Comin’ In Home,(Jackson)
"Jelly, Jelly",(Hines-Eckstine)
Up Jumped The Devil,(Mundy)
"Sally, Won’t You Come Back?",(Buck-Stamper)
Jersey Bounce,(Wright-Plater-Bradshaw-Johnson)
Julia,(Dixon-Johnson)
South Side,(Jackson)
On The Sunny Side Of The Street,(Fields-McHugh)
On The Sunny Side Of The Street,(Fields-McHugh)
My Melancholy Baby,(Burnett-Watson)
My Melancholy Baby,(Burnett-Watson)
,
,
Earl Hines 1941-42,
It Had To Be You,(Kahn-Jones)
Windy City Jive,(Harding)
Straight To Love,(Hines)
Water Boy,(Trad.)
Swingin’ On C,(Durham)
Yellow Fire,(Jackson-Battle)
Somehow,(Maser)
I Got It Bad And That Ain’t Good,(Webster-Ellington)
I Never Dreamt,(Parsons-Ellis)
The Father Jumps,(Hines)
The Boy With The Wistful Eyes,(Raye-DePaul)
The Jitney Man,(Hines-Valentine)
The Earl,(Powell)
You Don’t Know What Love Is,(Raye-DePaul)
She’ll Always Remember,(Pola-Marks)
Skylark,(Mercer-Carmichael)
Second Balcony Jump,(Valentine)
Stormy Monday Blues,(Eckstine-Hines-Crowder)
,
,
Chick Webb 1931-34,
Heebie Jeebies,(Atkins)
Blues In My Heart,(Carter)
Soft And Sweet,(Sampson)
On The Sunny Side Of The Street,(Fields-McHugh)
Darktown Strutters’ Ball,(Brooks)
If Dreams Come True,(Sampson-Goodman-Mills)
Let’s Get Together,(Webb)
I Can’t Dance (I Got Ants In My Pants),(Gaines-Williams) 
Imagination,(VanHeusen)
Why Should I Beg For Love?,(Sampson)
Stompin‘ At The Savoy,(Sampson-WebbGoodman-Razaf)
Blue Minor,(Sampson)
True,(Samuels-Whitcup)
Lonesome Moments,(Sampson-Webb)
If It Ain’t Love,(Razaf-Redman-Waller)
That Rhythm Man,(Razaf-Waller-Brooks)
On The Sunny Side Of The Street,(Fields-McHugh)
Lona,(Bauza)
Blue Minor,(Sampson)
It’s Over Because We’re Through,(Bryant)
Don’t Be That Way,(Sampson)
What A Shuffle,(Kirkpatrick)
Blue Lou,(Sampson-Mills)
,
,
Chick Webb 1935-37,
I’ll Chase The Blues Away,(Sampson-Harrison)
Down Home Rag,(Lewis-Sweatman)
Are You Here To Stay,(Sampson-Harrison)
Love And Kisses,(Curtis)
Rhythm And Romance,(Johnson-Whiting-Schwartz)
Moonlight And Magnolias,(DeRose-Gillespie)
I’ll Chase The Blues Away,(Sampson-Harrison)
I May Be Wrong,(Sullivan-Ruskin)
Facts And Figures,(Sampson)
Crying My Heart Out For You,(Hopkins-Johnson)
Under The Spell Of The Blues,(Sampson-Harrison)
When I Get Low I Get High,(Sunshine)
Go Harlem,(Razaf-Johnson)
Sing Me A Swing Song,(Carmichael-Adams)
A Little Bit Later On,(Levinson-Nieburg)
"Love, You’re Just A Laugh",(Gardner-Cahn-Chaplin)
Devoting My Time To You,(Webb-Williams)
You’ll Have To Swing It (“Mr. Paganini”),(Coslow)
Swinging On The Reservation,(Carver-Webb)
I’ve Got The Spring Fever Blues,(Werner-Bauer)
Vote For Mr. Rhythm,(Robin-Rainger)
Take Another Guess,(Sherman-Newman-Mencher)
Love Marches On,(Loeb-Tobias)
There’s Frost On The Moon,(Young-Ahlert)
Gee! But You’re Swell,(Tobias-Baer)
,
,
Chick Webb 1937-38,
Rusty Hinge,(LaFremiere-Brown)
Wake Up And Live,(Gordon-Revel)
It’s Swell Of You,(Gordon-Revel)
You Showed Me The Way,(Green-McRae)
Clap Hands! Here Comes Charley,(Meyer-Rose-McDonald)
Cryin‘ Mood,(Razaf-Webb)
"Love Is The Thing, So They Say",(Werner-Werner)
That Naughty Waltz,(Levy-Stanley)
Just A Simple Melody,(Cahn-Chaplin)
I Got A Guy,(Sunshine)
Strictly Jive,(Webb)
Holiday In Harlem,(Reed-Webb)
Rock It For Me,(Werner)
Squeeze Me,(Waller-Williams)
Harlem Congo,(White)
I Want To Be Happy,(Youmans-Caesar-Harbach)
The Dipsy Doodle,(Clinton)
If Dreams Come True,(Sampson)
Hallelujah!,(Youmans-Robin-Grey)
Midnite In A Madhouse,(Clinton)
"A-Tisket, A-Tasket",(Fitzgerald-Alexander)
Heart Of Mine,(Webb-Heyman)
I’m Just A Jitterbug,(David-Livingston)
Azure,(Ellington)
,
,
Chick Webb 1938-39,
Spinnin’ The Webb,(Fitzgerald-Webb)
Liza (All The Clouds’ll Roll Away),(Gershwin-Gershwin-Kahn)
Pack Up Your Sins And Go To The Devil,(Berlin)
MacPherson Is Rehearsin’ (To Swing),(Sunshine)
Everybody Step,(Berlin)
Ella,(Ellsworth-Webb)
Wacky Dust,(Adams-Levant)
Gotta Pebble In My Shoe,(Feldman)
I Can’t Stop Loving You,(Jones-Webb)
Who Ya Hunchin’,(Webb-Fitzgerald)
I Let A Tear Fall In The River,(David-Livingstone-Webb)
F.D.R. Jones,(Rome)
I Love Each Move You Make,(Grumble-Webb)
It’s Foxy,(Bishop-Webb)
I Found My Yellow Basket,(Fitzgarald-Webb)
Undecided,(Shavers-Robin)
‘Tain’t What You Do,(Young-Oliver)
In The Groove At The Grove,(Webb)
One Side Of Me,(Sunshine)
My Heart Belongs To Daddy,(Porter)
Sugar Pie,(Beal-Webb)
It’s Slumbertime Along The Swanee,(Tinturin-Sacco)
I’m Up A Tree,(Stillman-Webb-Cooke)
Chew-Chew-Chew (Your Bubble Gum),(Webb-Ram-Fitzgerald)
,
,
Claude Hopkins 1932-34,
I Would Do Anything For You,(Hill-Williams-Hopkins)
Mad Moments,(Hopkins)
Mush Mouth,(Mundy)
How’m I Doin’?,(Redman-Branch)
Three Little Words,(Ruby-Kalmar)
I Would Do Anything For You,(Hill-Williams-Hopkins)
Hopkins Scream,(Hopkins)
Washington Squabble,(Hopkins)
Look Who’s Here,(Whitmer-Klages)
He’s A Son Of The South,(Razaf-Davis-Forsythe)
Canadian Capers,(Chandler-White-Cohen)
California Here I Come,(DeSylva-Meyer-Johnson)
Three Little Words,(Ruby-Kalmar)
Shake Your Ashes,(Hill)
Mystic Moan,(Hopkins)
"Just You, Just Me",(Greer-Klages)
Washington Squabble,(Hopkins)
Ain’t Misbehavin’,(Wallaer-Razaf-Brooks)
Honeysuckle Rose,(Waller-Razaf)
Washington Squabble,(Hopkins)
Mystic Moan,(Hopkins)
Marie,(Berlin)
Ain’t Misbehavin‘,(Wallaer-Razaf-Brooks)
Harlem Rhythm Dance,(Hopkins)
Minor Mania,(Hopkins)
,
,
Claude Hopkins 1934-35,
My Gal Sal,(Dresser)
Three Little Words,(Kalmar-Ruby)
Everybody Shuffle,(Hopkins-Alston)
Don’t Let Your Love Go Wrong,(Whiting-Schwartz-Johnson)
I Can’t Dance (I Got Ants In My Pants),(Gaines-Williams)
Margie,(Conrad-Robinson-Davis)
Chasing All The Blues Away,(Hopkins-Alston)
"Just You, Just Me",(Klages-Greer)
King Porter Stomp,(Morton)
In The Shade Of The Old Apple Tree,(Williams-VanAlstyne)
Who?,(Harbach-Hammerstein II-Kern) 
Walkin’ The Dog,(Brooks)
Sweetheart O’Mine,(Morton-Melrose)
Monkey Business,(Norman-Hopkins)
Zozoi,(Snaer-Norman-Hopkins)
Mandy,(Berlin) 
Do You Ever Think Of Me?,(Kerr-Cooper-Burnett) 
Trees,(Rasbach-Kilmer)
Love In Bloom,(Robin-Rainger)
June In January,(Robin-Rainger)
,
,
Count Basie 1937,
Honeysuckle Rose,(Razaf-Waller) 
Pennies From Heaven,(Johnston-Burke) 
Swinging At The Daisy Chain,(Basie) 
Roseland Shuffle,(Basie) 
Exactly Like You,(Fields-McHugh)
Boo-Hoo,(Heyman-Lombardo-Loeb)
The Glory Of Love,(Hill) 
Boogie Woogie (I May Be Wrong),(Basie-Rushing) 
Smarty (You Know It All),(Lane-Freed)
One O'Clock Jump,(Basie) 
"Listen My Children, And You Shall Hear",(Lane-Freed)
John's Idea,(Basie)
Good Morning Blues,(Durham-Basie-Rushing) 
Good Morning Blues,(Durham-Basie-Rushing) 
Our Love Was Meant To Be,(Hill-Davis-Walter)
Time Out,(Durham)
Topsy,(Durham)
I Keep Remembering,(Jones-Newman)
Out The Window,(Basie-Durham)
Don't You Miss Your Baby?,(Basie-Durham-Rushing)
Let Me Dream,(Jerome) 
,
,
Count Basie 1938-39,
Georgianna,(McKenzie-Carle-Croom-Johnson)
Blues In The Dark,(Basie) 
Sent For You Yesterday,(Durham-Rushing) 
Every Tub,(Basie-Durham) 
Now Will You Be Good?,(Jentes-Pease-Terker) 
Swinging The Blues,(Basie-Durham) 
Mama Don't Want No Peas An' Rice An' Coconut Oil,(Gilbert-Charles) 
Blue And Sentimental,(Basie-David-Livingston)  
Doggin' Around,(Evans-Battle) 
